,recency_days,tenure_days,frequency,monetary,invoice_amount_std,avg_ticket,avg_ticket_std,avg_items,avg_items_std,age,mean_gap_days,std_gap_days,cv_gap,monetary_recent_ratio,freq_recent_ratio,durable_share,fmcg_share,clothing_share,top_category_share,category_entropy,pay_cash_share,pay_credit_share,noncash_share,MK,TKO,ST,CYB,topcat_Books,topcat_Electronics,topcat_Toys,topcat_other,price_quantile_median,price_quantile_iqr,gender_F,gender_M,price_bin_0,price_bin_1,price_bin_2,price_bin_3
C00274,134,707,6,9.833083864887334,7.892364499033097,8.041592594997361,7.892364499033097,3.6666666666666665,0.7934721026084851,54.0,4.750135956238277,4.085284887576261,0.4121840469632389,0.0,0.0,0.45454545454545453,0.5,0.045454545454545456,0.3181818181818182,1.4508717080283942,1.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,True,False,False,0,0.40165637282425604,0.3200168444693992,True,False,0.18181818181818182,0.3181818181818182,0.22727272727272727,0.2727272727272727
C00275,132,240,2,8.808932522053407,8.330034835456846,8.115934722979697,8.330034835456846,1.5,0.5347999967395705,31.0,4.6913478822291435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6365141682948128,0.0,1.0,1.0,0.0,1.0,0.0,0.0,False,False,True,0,0.6999438517686692,0.15889949466591813,True,False,0.0,0.0,0.3333333333333333,0.6666666666666666
C00276,130,462,4,10.13039839867556,8.36869921897389,8.744223579185388,8.36869921897389,3.5,0.6931471805599453,42.0,4.715518243156957,4.081257459962181,0.42270454511320604,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857,1.351783994289646,0.0,0.0,1.0,0.25,0.5,0.0,0.25,False,True,False,0,0.7058955642897249,0.1740033688938799,False,True,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.5
C00277,25,619,10,10.466782279155884,7.968116381494263,8.164453351930954,7.968116381494263,2.6,0.946866987399848,47.0,4.204692619390966,4.270861584979514,0.7272798267512968,0.05657908221361717,0.19999999998,0.5,0.3076923076923077,0.19230769230769232,0.2692307692307692,1.544405438120934,0.0,1.0,1.0,0.2,0.5,0.0,0.3,False,False,True,0,0.5678832116788322,0.42740033688938794,True,False,0.15384615384615385,0.23076923076923078,0.19230769230769232,0.4230769230769231
C00278,161,439,5,9.854489516762891,7.917499739108585,8.245261625930285,7.917499739108585,3.4,0.7608878000194387,30.0,4.255612709818223,4.118566616345682,0.62598511512422,0.0,0.0,0.5294117647058824,0.23529411764705882,0.23529411764705882,0.35294117647058826,1.4868952268881834,0.0,0.0,1.0,0.2,0.4,0.2,0.2,False,False,True,0,0.6040426726558114,0.3488489612577204,True,False,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.35294117647058826
C00279,63,691,7,10.174891603963001,8.069026496934763,8.229210121288249,8.069026496934763,3.0,0.7676517525907619,47.0,4.660289485209171,4.611853487745328,0.6689910452023085,0.26465803446526737,0.1428571428367347,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.3333333333333333,1.5256715197633528,0.0,1.0,1.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,False,False,True,0,0.6105558674901741,0.34957888826501965,True,False,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.47619047619047616
C00281,51,202,2,9.171386423238111,8.018885648501133,8.478343209533625,8.018885648501133,3.5,0.5347999967395705,25.0,5.0238805208462765,0.0,0.0,0.2767135110403738,0.49999999975,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.351783994289646,0.0,1.0,1.0,0.5,0.5,0.0,0.0,False,True,False,0,0.5121560920830994,0.22776530039303766,True,False,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855
C00282,125,566,6,9.600435294986454,7.619332292185976,7.809014264786087,7.619332292185976,2.3333333333333335,0.7094119683444554,46.0,4.490881039585964,3.841129720005562,0.4165752317737475,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.35714285714285715,1.4944032113796122,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,False,False,True,0,0.6792813026389669,0.32814430095451996,True,False,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.5
C00283,93,417,7,10.105679953253704,8.149902900892082,8.160014855490894,8.149902900892082,2.5714285714285716,0.8208444718580477,36.0,4.007333185232471,3.5266575235858006,0.47704015114652437,0.0,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2777777777777778,1.5670564424376174,0.0,1.0,1.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,False,True,False,0,0.4730488489612577,0.41698483997754066,False,True,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444
C00285,114,706,5,9.88504706710335,8.037754126165094,8.275812856232905,8.037754126165094,3.2,0.6079487191729779,44.0,5.003946305945459,4.834022822544787,0.6112175011973833,0.0,0.0,0.375,0.375,0.25,0.25,1.5808185358593017,0.0,0.0,1.0,0.2,0.4,0.2,0.2,False,False,False,1,0.4394722066254913,0.07507018528916343,False,True,0.125,0.375,0.1875,0.3125
C00287,121,617,6,9.949482384831844,7.9691039416129446,8.15796164882914,7.9691039416129446,2.3333333333333335,0.9185063976401735,49.0,4.607168188650764,4.616295366202822,0.6977671850076426,0.0,0.0,0.3571428571428571,0.4285714285714286,0.21428571428571427,0.35714285714285715,1.494403211379612,0.0,0.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,True,False,False,0,0.7525828186412128,0.29281302638966866,True,False,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.42857142857142855
C00288,46,498,6,10.363735941272337,7.979738988165716,8.572134241313364,7.979738988165716,4.166666666666667,0.6847077083112325,33.0,4.515245478460105,3.908590723819774,0.4318734944544587,0.06135188484095697,0.16666666663888888,0.36,0.44,0.2,0.24,1.5832226400249212,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.16666666666666666,False,True,False,0,0.7120999438517687,0.16451431779898928,True,False,0.28,0.16,0.08,0.48
C00289,20,722,6,9.633017172105305,7.698227596473173,7.841585294407614,7.698227596473173,3.1666666666666665,0.9050114166450717,26.0,4.951592753462473,4.815115866740412,0.6267497815173161,0.27568824744860543,0.33333333327777775,0.3684210526315789,0.3684210526315789,0.2631578947368421,0.2631578947368421,1.5590869899061888,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.16666666666666666,False,False,False,1,0.3316395283548568,0.39834362717574395,False,True,0.2631578947368421,0.3157894736842105,0.05263157894736842,0.3684210526315789
C00290,111,699,4,9.649652808067728,8.587805082657027,8.263551772076196,8.587805082657027,3.75,0.40546510810816433,49.0,5.2832037287379885,4.9441285013584935,0.5370555827266702,0.0,0.0,0.4666666666666667,0.3333333333333333,0.2,0.3333333333333333,1.4897503188505912,0.0,0.0,1.0,0.25,0.5,0.0,0.25,False,False,True,0,0.42683885457608084,0.1719118472768108,True,False,0.2,0.26666666666666666,0.06666666666666667,0.4666666666666667
C00291,88,421,6,9.283847306400054,7.737203147307884,7.492552294146551,7.737203147307884,2.5,0.9228988853785496,33.0,4.213607983048918,3.842465682668047,0.5219378254502626,0.05304801445116292,0.16666666663888888,0.26666666666666666,0.4,0.3333333333333333,0.3333333333333333,1.5124035237566442,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,False,False,False,1,0.602049410443571,0.4048568220101067,False,True,0.2,0.13333333333333333,0.3333333333333333,0.3333333333333333
C00292,140,729,7,10.200680131409719,8.008886577737849,8.254992827801981,8.008886577737849,2.5714285714285716,0.8208444718580477,53.0,4.596801936317575,4.834377919172371,0.8201776152989776,0.0,0.0,0.5,0.38888888888888884,0.1111111111111111,0.2777777777777778,1.5670564424376177,1.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,False,False,True,0,0.5660303200449186,0.39121280179674334,False,True,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.5
C00293,185,511,4,9.208555780539713,8.013194432781393,7.822561910123399,8.013194432781393,3.0,0.881373587019543,59.0,4.697445462097262,4.334626425393249,0.5264501981576977,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,1.5171063970610277,0.0,1.0,1.0,0.25,0.25,0.25,0.25,True,False,False,0,0.5320887142055025,0.24570466030320048,False,True,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
C00294,222,632,5,9.92667122236673,8.002179648565193,8.317428707442616,8.002179648565193,3.8,0.6079487191729779,41.0,4.639571612705423,4.466325612363703,0.6094279193682948,0.0,0.0,0.3684210526315789,0.47368421052631576,0.15789473684210525,0.3684210526315789,1.5157802117456352,0.0,1.0,1.0,0.0,0.4,0.2,0.4,True,False,False,0,0.5574957888826502,0.32689500280741157,False,True,0.15789473684210525,0.3684210526315789,0.10526315789473684,0.3684210526315789
C00295,298,645,2,9.050597585425159,8.453492761316381,8.357567718890358,8.453492761316381,3.5,0.5347999967395705,50.0,5.8522024797744745,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.351783994289646,1.0,0.0,0.0,0.5,0.0,0.0,0.5,False,True,False,0,0.5484839977540708,0.2776249298147108,False,True,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855
C00297,65,681,9,9.984494103255994,7.86434787364509,7.787638332962268,7.86434787364509,2.5555555555555554,0.8047033499877982,33.0,4.356708826689592,4.250999267841105,0.6410025426307152,0.041223688773136855,0.11111111109876542,0.4782608695652174,0.3913043478260869,0.13043478260869565,0.34782608695652173,1.5346432127944798,0.0,0.0,1.0,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,False,False,True,0,0.3961819202695115,0.25951712521055587,False,True,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.2608695652173913
C00298,66,711,8,9.326588007286274,7.911441257085617,7.247769449827707,7.911441257085617,2.0,0.881373587019543,29.0,4.53413441287134,4.142894326230107,0.5144414010655957,0.023177174685309384,0.124999999984375,0.3125,0.5625,0.125,0.4375,1.4553330351928315,0.0,1.0,1.0,0.25,0.375,0.125,0.25,True,False,False,0,0.428579449747333,0.17473329590117914,True,False,0.25,0.1875,0.375,0.1875
C00299,242,609,5,10.037911359340637,8.063122294234331,8.428648275520306,8.063122294234331,3.2,0.8345775047772536,30.0,4.529907701487544,3.7509018133806316,0.3736055957743264,0.0,0.0,0.5,0.25,0.25,0.3125,1.511086176073611,0.0,1.0,1.0,0.4,0.2,0.0,0.4,False,False,True,0,0.7087591240875912,0.2158899494665918,False,True,0.0625,0.125,0.25,0.5625
C00300,268,596,5,9.041422187321345,7.8769184461533035,7.432457772075231,7.8769184461533035,3.6,0.7608878000194387,60.0,4.418840607796598,4.598842231625173,0.7882866279207487,0.0,0.0,0.16666666666666666,0.7222222222222222,0.1111111111111111,0.3888888888888889,1.3823430589519812,0.0,0.0,1.0,0.2,0.4,0.0,0.4,False,False,False,1,0.2545760808534531,0.21970802919708027,False,True,0.5,0.3333333333333333,0.05555555555555555,0.1111111111111111
C00301,148,691,8,10.625411676367477,8.191289508122345,8.546140156037875,8.191289508122345,4.125,0.6067844806227373,61.0,4.364008129171204,3.6405600216527527,0.3909866116755244,0.0,0.0,0.3939393939393939,0.4545454545454546,0.15151515151515152,0.30303030303030304,1.5725027762229353,1.0,0.0,0.0,0.25,0.0,0.25,0.5,True,False,False,0,0.5738629983155531,0.2521195957327344,False,True,0.21212121212121213,0.18181818181818182,0.21212121212121213,0.3939393939393939
C00302,181,393,7,9.72135817727412,7.850198386231166,7.775807894280543,7.850198386231166,3.0,0.7676517525907618,20.0,3.592735593561034,3.6582095917832644,0.727345698875751,0.0,0.0,0.23809523809523808,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.5256715197633526,1.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,False,False,False,1,0.510555867490174,0.35404267265581135,True,False,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.23809523809523808
C00303,1,521,8,9.663398737770716,7.785727739631388,7.58440207383946,7.785727739631388,2.625,0.8787491646860062,54.0,4.321290399486049,4.394001737375913,0.730652639415546,0.21929846867417624,0.374999999953125,0.47619047619047616,0.38095238095238093,0.14285714285714285,0.38095238095238093,1.5012834639366595,1.0,0.0,0.0,0.125,0.625,0.125,0.125,False,False,True,0,0.43992139247613704,0.3938658057271196,True,False,0.2857142857142857,0.2857142857142857,0.09523809523809523,0.3333333333333333
C00304,42,471,6,10.450471030611496,8.37222031045185,8.658856224124214,8.37222031045185,3.5,0.7996422445006162,31.0,4.463606621666305,3.0365529235345776,0.20795470635852376,0.05642678672960936,0.16666666663888888,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.3333333333333333,1.5256715197633528,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,False,False,True,0,0.5257439640651319,0.1425322852330151,True,False,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.5238095238095238
C00305,220,664,7,9.439467585423932,7.6148490256667225,7.494034458993307,7.6148490256667225,2.857142857142857,0.8523644683967538,26.0,4.31748811353631,3.4725765747910846,0.35198499507324893,0.0,0.0,0.45,0.44999999999999996,0.1,0.4,1.344257668600708,1.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,False,False,True,0,0.538349241998877,0.1740033688938799,False,True,0.15,0.15,0.45,0.25
C00306,229,729,7,8.8535111304199,6.210917608827345,6.90845788923659,6.210917608827345,3.2857142857142856,0.7479654631212419,58.0,4.43477720005941,4.456001328039103,0.7039428833186562,0.0,0.0,0.30434782608695654,0.43478260869565216,0.2608695652173913,0.30434782608695654,1.367334993381175,1.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,False,False,True,0,0.3587871982032566,0.12327344188658063,True,False,0.21739130434782608,0.30434782608695654,0.2608695652173913,0.21739130434782608
C00307,81,542,7,10.207426635772883,8.034468055406439,8.261737833963236,8.034468055406439,2.5714285714285716,0.5804239557076518,54.0,4.354569788440842,3.642588764482671,0.3947695772202665,0.02495910928529986,0.1428571428367347,0.6111111111111112,0.33333333333333337,0.05555555555555555,0.3333333333333333,1.398986427912313,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,False,False,True,0,0.8108366086468276,0.45126333520494105,False,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5
C00308,468,501,2,9.01477429243196,8.35898356800645,8.321748704393737,8.35898356800645,4.0,0.0,67.0,3.5263605246161616,0.0,0.0,0.0,0.0,0.5,0.375,0.125,0.375,1.2554823251787535,0.0,0.0,1.0,0.0,0.0,0.5,0.5,True,False,False,0,0.49410443571027507,0.09921392476137003,True,False,0.125,0.125,0.5,0.25
C00309,51,657,7,9.804812969468875,7.950654844028815,7.859233877730882,7.950654844028815,2.857142857142857,0.6417146190238269,26.0,4.624972813284271,4.267551935348587,0.5285688236326092,0.10560465790090341,0.1428571428367347,0.44999999999999996,0.4,0.15,0.35,1.513405838619679,0.0,1.0,1.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,False,False,True,0,0.4198203256597417,0.30286355979786633,False,True,0.15,0.25,0.15,0.45
C00310,124,566,4,9.843168915151681,8.478804006744344,8.457033867581904,8.478804006744344,3.75,0.6716309107725503,61.0,4.999461993498131,4.282876035773071,0.39537746861031975,0.0,0.0,0.26666666666666666,0.5333333333333333,0.2,0.26666666666666666,1.5292482930376914,0.0,1.0,1.0,0.0,0.75,0.25,0.0,False,False,False,1,0.3425042111173498,0.18040426726558118,False,True,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.3333333333333333
C00311,98,726,6,10.024572242838454,7.962844352103521,8.233034238816241,7.962844352103521,3.6666666666666665,0.9681212834183016,67.0,4.841032509710076,4.439295415348888,0.5107391467228223,0.0,0.0,0.45454545454545453,0.22727272727272727,0.3181818181818182,0.3181818181818182,1.4901010815445463,0.0,0.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,False,False,False,1,0.47551937113980913,0.15992419988770357,True,False,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.36363636363636365
C00313,11,695,6,10.367178171600209,8.315642578324564,8.57557592953932,8.315642578324564,3.3333333333333335,0.596909690446534,64.0,4.925803358579558,4.457508223377647,0.4844828634274614,0.20531976921542539,0.16666666663888888,0.6,0.4,0.0,0.35,1.305461684451695,1.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,False,False,True,0,0.6062605277933746,0.3908338012352611,True,False,0.05,0.45,0.0,0.5
C00314,74,720,9,10.56917052066888,8.246602894214547,8.372151491172332,8.246602894214547,2.6666666666666665,0.5347999967395703,47.0,4.403665809777363,3.987135300236294,0.5038684252845504,0.16419626379081576,0.11111111109876542,0.5833333333333333,0.375,0.041666666666666664,0.3333333333333333,1.4517003790904592,0.0,0.0,1.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.2222222222222222,False,False,True,0,0.7058955642897249,0.392363840539023,False,True,0.20833333333333334,0.16666666666666666,0.125,0.5
C00316,9,683,10,10.418916464892982,7.980268767769594,8.116600095757827,7.980268767769594,2.4,0.6760477058230966,62.0,4.329270282234571,4.331764324979694,0.6944116309302062,0.2545997402506574,0.29999999997,0.7083333333333334,0.25,0.041666666666666664,0.5,1.3114896151301974,0.0,1.0,1.0,0.3,0.3,0.2,0.2,False,False,True,0,0.6504211117349803,0.1923357664233577,True,False,0.125,0.041666666666666664,0.3333333333333333,0.5
C00317,127,591,4,9.582699473947347,8.10672265307691,8.196611823482886,8.10672265307691,3.0,0.596909690446534,35.0,5.0477169690007875,5.116335734071942,0.7282667308471185,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,1.3579778549873245,1.0,0.0,0.0,0.25,0.5,0.0,0.25,False,False,True,0,0.5061482313307131,0.27973048848961257,True,False,0.25,0.08333333333333333,0.25,0.4166666666666667
C00318,102,717,7,9.23854388729913,7.686801698438888,7.293216882476767,7.686801698438888,2.0,0.596909690446534,35.0,4.639571612705423,4.611389565360487,0.6790179583187842,0.0,0.0,0.3571428571428571,0.5,0.14285714285714285,0.35714285714285715,1.4701319204088412,0.0,1.0,1.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,True,False,False,0,0.5016282987085907,0.3348119034250421,True,False,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.35714285714285715
C00319,111,627,4,10.013754412378729,7.4462646695104615,8.627594381501883,7.4462646695104615,3.5,0.8289859803936981,50.0,5.153291594497779,5.1302625344192805,0.68163199702966,0.0,0.0,0.5,0.42857142857142855,0.07142857142857142,0.2857142857142857,1.5367224694372195,1.0,0.0,0.0,0.25,0.75,0.0,0.0,False,True,False,0,0.40539023020774845,0.1814008983717013,True,False,0.21428571428571427,0.2857142857142857,0.0,0.5
