Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV01316,C00018,"P00537,P00372",03/05/2024,ST
INV01317,C00160,"P00108,P00136,P00327,P00539,P00341",10/04/2024,TKO
INV01318,C00141,P00211,29/03/2024,ST
INV01319,C00805,P00061,28/08/2025,TKO
INV01320,C00156,"P00117,P00096,P00456",10/01/2024,MK
INV01321,C01034,"P00117,P00096,P00442,P00359",02/03/2025,CYB
INV01322,C01034,P00461,22/08/2025,TKO
INV01323,C00404,"P00356,P00159,P00004",15/05/2024,ST
INV01324,C00066,"P00117,P00096,P00336",11/03/2025,MK
INV01325,C00741,"P00466,P00010,P00283,P00231",25/05/2025,MK
INV01326,C00636,"P00021,P00360,P00183,P00270,P00268",19/03/2024,TKO
INV01327,C01101,"P00117,P00096,P00088,P00405",23/12/2025,MK
INV01328,C00491,"P00310,P00530,P00219,P00012,P00213",26/11/2025,MK
INV01329,C01095,"P00117,P00096,P00396",17/08/2024,TKO
INV01330,C00461,"P00117,P00096",09/10/2025,TKO
INV01331,C00587,"P00351,P00030,P00252,P00002,P00301",19/05/2025,ST
INV01332,C00806,"P00117,P00096,P00415,P00424",30/01/2024,ST
INV01333,C00773,"P00117,P00096,P00205,P00020",19/01/2025,MK
INV01334,C01084,"P00015,P00229,P00246,P00454,P00524",15/02/2024,MK
INV01335,C00966,"P00117,P00096,P00416,P00311",19/12/2024,ST
INV01336,C00941,"P00071,P00301,P00482",10/02/2025,MK
INV01337,C00845,"P00240,P00456,P00178,P00358,P00536",06/01/2025,TKO
INV01338,C00911,"P00117,P00096,P00001,P00375",16/04/2024,TKO
INV01339,C01046,"P00466,P00264,P00275,P00332,P00514",25/07/2025,TKO
INV01340,C00560,"P00469,P00511,P00539,P00293,P00450",13/06/2024,MK
INV01341,C00398,"P00513,P00033",29/07/2025,TKO
INV01342,C00242,"P00400,P00180,P00063,P00373",23/08/2025,ST
INV01343,C00179,"P00117,P00096",12/02/2025,CYB
INV01344,C00995,"P00169,P00372,P00126,P00149,P00317",06/08/2024,TKO
INV01345,C00338,"P00443,P00107,P00054",06/05/2024,TKO
INV01346,C00282,P00038,29/08/2024,CYB
INV01347,C00858,"P00117,P00096,P00240",15/12/2025,CYB
INV01348,C00033,"P00243,P00148,P00388,P00218",01/10/2025,TKO
INV01349,C00974,"P00377,P00188,P00120",05/05/2024,MK
INV01350,C00329,"P00117,P00096",16/04/2024,MK
INV01351,C00857,P00124,13/10/2024,MK
INV01352,C01137,"P00117,P00096,P00255",27/10/2024,ST
INV01353,C00824,"P00117,P00096,P00539",31/12/2024,CYB
INV01354,C00656,"P00510,P00399,P00181,P00472,P00102",13/04/2024,MK
INV01355,C00805,"P00117,P00096,P00098",17/02/2025,CYB
INV01356,C00658,"P00121,P00491,P00458,P00281,P00465",02/03/2024,MK
INV01357,C00603,"P00156,P00154,P00142",28/02/2024,MK
INV01358,C00173,"P00100,P00245",11/02/2024,MK
INV01359,C00154,P00466,05/08/2024,CYB
INV01360,C00819,"P00171,P00428,P00176,P00109",07/07/2025,ST
INV01361,C00126,"P00117,P00096,P00048,P00350",21/09/2025,TKO
INV01362,C00737,"P00234,P00018,P00255,P00445,P00028",12/04/2025,TKO
INV01363,C00145,"P00117,P00096,P00285",10/09/2025,TKO
INV01364,C00432,"P00259,P00149,P00320,P00426,P00125",15/03/2024,MK
INV01365,C00271,"P00117,P00096,P00304,P00336",21/12/2025,TKO
INV01366,C00798,"P00228,P00499,P00245,P00093",25/11/2024,CYB
INV01367,C00723,"P00117,P00096",20/01/2024,CYB
INV01368,C00742,"P00082,P00121,P00043,P00350",01/04/2024,MK
INV01369,C00510,"P00170,P00138",18/02/2025,CYB
INV01370,C00850,P00415,27/11/2025,MK
INV01371,C00785,"P00252,P00274,P00442,P00250",12/09/2024,MK
INV01372,C00145,"P00426,P00357,P00362,P00424",23/10/2024,MK
INV01373,C00186,"P00018,P00068,P00141,P00499,P00375",23/11/2025,ST
INV01374,C00250,"P00262,P00219",16/08/2024,MK
INV01375,C00989,"P00117,P00096",25/01/2024,ST
INV01376,C00849,"P00117,P00096,P00309,P00364",31/08/2025,CYB
INV01377,C00711,"P00176,P00415,P00304,P00346",20/09/2024,MK
INV01378,C00541,"P00446,P00009,P00364,P00393,P00089",30/03/2025,TKO
INV01379,C00139,"P00117,P00096,P00089",27/06/2025,ST
INV01380,C00862,P00508,09/02/2024,ST
INV01381,C01057,"P00300,P00205,P00469",09/12/2025,TKO
INV01382,C01041,P00294,23/09/2025,MK
INV01383,C00192,"P00117,P00096,P00264",05/11/2025,TKO
INV01384,C00433,"P00117,P00096,P00314,P00459",24/09/2024,ST
INV01385,C01023,"P00299,P00421,P00463",10/03/2025,ST
INV01386,C00664,"P00152,P00358,P00418",06/04/2025,TKO
INV01387,C00077,P00286,30/11/2024,MK
INV01388,C00035,"P00117,P00096,P00057",27/12/2024,ST
INV01389,C00830,"P00365,P00449,P00128,P00101,P00169",03/08/2025,ST
INV01390,C00577,"P00513,P00516,P00460,P00154,P00166",23/02/2025,TKO
INV01391,C00111,P00253,16/11/2024,TKO
INV01392,C00437,P00432,29/01/2024,CYB
INV01393,C00004,"P00117,P00096",31/03/2024,CYB
INV01394,C00389,"P00134,P00331",29/04/2025,TKO
INV01395,C00706,"P00117,P00096",22/08/2025,TKO
INV01396,C00577,"P00446,P00445,P00325",24/08/2024,TKO
INV01397,C00058,P00468,29/01/2025,TKO
INV01398,C00895,"P00117,P00096,P00222,P00480",25/02/2024,MK
INV01399,C00453,"P00045,P00283,P00226,P00050,P00280",15/03/2025,TKO
INV01400,C00744,"P00367,P00241,P00354,P00026,P00017",02/02/2024,MK
INV01401,C00049,"P00143,P00252,P00163,P00402,P00525",01/03/2025,TKO
INV01402,C00605,"P00089,P00279",05/04/2025,ST
INV01403,C00422,P00168,22/11/2025,CYB
INV01404,C00224,"P00117,P00096,P00311",15/02/2025,TKO
INV01405,C00555,"P00223,P00165",13/05/2024,TKO
INV01406,C00713,"P00117,P00096,P00060,P00411",05/11/2024,CYB
INV01407,C00414,"P00331,P00313,P00062,P00123,P00365",31/08/2025,CYB
INV01408,C00925,"P00117,P00096",03/03/2025,TKO
INV01409,C00879,"P00106,P00309",16/03/2025,TKO
INV01410,C00793,"P00178,P00461",01/03/2025,MK
INV01411,C01043,"P00117,P00096,P00232",02/07/2025,CYB
INV01412,C00318,"P00404,P00498,P00371",20/05/2024,TKO
INV01413,C01131,"P00400,P00284,P00114,P00077,P00483",04/11/2025,CYB
INV01414,C00605,"P00435,P00167,P00406,P00119",05/09/2025,CYB
INV01415,C00066,"P00492,P00440,P00119",09/03/2025,TKO
INV01416,C00226,"P00423,P00144,P00367",26/09/2025,MK
INV01417,C00843,P00492,22/02/2024,CYB
INV01418,C00145,P00280,18/01/2024,TKO
INV01419,C00607,"P00117,P00096,P00276,P00090",04/02/2025,ST
INV01420,C00476,"P00495,P00033,P00068",06/02/2024,TKO
INV01421,C00658,"P00257,P00394",04/03/2024,TKO
INV01422,C00737,"P00117,P00096,P00402",17/09/2024,TKO
INV01423,C00127,"P00117,P00096",20/05/2025,TKO
INV01424,C00599,"P00508,P00148,P00081",14/10/2024,CYB
INV01425,C00006,"P00117,P00096,P00093",25/06/2025,MK
INV01426,C00051,"P00228,P00079,P00060,P00302",31/10/2025,TKO
INV01427,C00389,"P00067,P00002,P00510,P00224,P00440",25/11/2024,ST
INV01428,C00829,"P00117,P00096",05/07/2025,CYB
INV01429,C00287,P00072,16/05/2025,TKO
INV01430,C00341,"P00531,P00190,P00009,P00006",30/01/2024,MK
INV01431,C00470,"P00365,P00358",15/03/2025,ST
INV01432,C00599,"P00220,P00355,P00268,P00476",05/12/2024,TKO
INV01433,C00132,"P00178,P00498,P00115,P00060",06/11/2025,MK
INV01434,C00347,"P00490,P00094,P00477",01/07/2024,TKO
INV01435,C00208,P00192,04/10/2024,CYB
INV01436,C00782,P00230,08/03/2025,CYB
INV01437,C00320,"P00117,P00096,P00065",05/01/2024,TKO
INV01438,C01119,"P00530,P00047,P00074,P00320,P00423",23/01/2024,TKO
INV01439,C00161,"P00117,P00096,P00051,P00497",15/09/2025,TKO
INV01440,C00219,"P00064,P00344,P00339,P00234,P00230",15/08/2025,CYB
INV01441,C00067,P00175,28/03/2025,TKO
INV01442,C00100,"P00422,P00376,P00537",29/10/2025,TKO
INV01443,C00774,"P00265,P00405,P00039,P00470",23/08/2024,CYB
INV01444,C00616,"P00107,P00529,P00300,P00055",30/03/2025,ST
INV01445,C00452,"P00433,P00383,P00527,P00168,P00348",30/09/2024,CYB
INV01446,C00932,"P00295,P00446,P00483",20/06/2024,MK
INV01447,C00814,"P00165,P00284",11/02/2025,CYB
INV01448,C00958,"P00117,P00096,P00028",22/10/2025,CYB
INV01449,C00408,P00099,31/05/2024,CYB
INV01450,C00880,"P00084,P00205,P00293,P00017",15/12/2024,TKO
INV01451,C00760,"P00095,P00494,P00014,P00027",23/09/2025,TKO
INV01452,C00180,"P00539,P00040,P00055,P00152,P00279",30/06/2024,CYB
INV01453,C00487,"P00291,P00387",06/07/2025,TKO
INV01454,C00969,"P00335,P00442,P00033,P00407,P00239",21/08/2024,MK
INV01455,C00161,"P00105,P00016,P00358,P00407",19/06/2025,ST
INV01456,C00096,"P00117,P00096,P00078",20/01/2025,CYB
INV01457,C00640,"P00117,P00096,P00256",22/12/2024,TKO
INV01458,C00169,"P00117,P00096,P00123,P00414",29/10/2024,ST
INV01459,C00277,P00432,03/06/2024,TKO
INV01460,C00242,"P00032,P00378,P00346,P00303,P00169",12/11/2024,TKO
INV01461,C00386,"P00342,P00412",22/07/2025,MK
INV01462,C00975,"P00345,P00120,P00401,P00300",19/10/2025,TKO
INV01463,C00740,"P00426,P00216",04/08/2025,TKO
INV01464,C00406,"P00060,P00198,P00400,P00342,P00494",27/05/2025,ST
INV01465,C00613,"P00535,P00437",18/11/2024,CYB
INV01466,C00123,"P00357,P00077,P00116,P00488",08/05/2024,ST
INV01467,C01057,P00068,14/10/2024,CYB
INV01468,C00654,"P00522,P00092,P00387,P00255,P00460",10/10/2024,TKO
INV01469,C00920,"P00178,P00248,P00273,P00141,P00170",28/10/2025,ST
INV01470,C00161,"P00117,P00096,P00094",24/06/2025,CYB
INV01471,C00386,"P00117,P00096,P00010,P00223",31/07/2025,ST
INV01472,C00845,"P00329,P00153,P00055,P00511",07/06/2024,CYB
INV01473,C00304,"P00117,P00096,P00297,P00125",16/03/2025,CYB
INV01474,C00307,"P00117,P00096",23/06/2025,CYB
INV01475,C00548,"P00153,P00230,P00487,P00010",27/07/2024,TKO
INV01476,C00605,P00281,18/05/2025,TKO
INV01477,C00999,"P00016,P00058,P00089,P00013,P00110",25/02/2025,TKO
INV01478,C00381,"P00012,P00375,P00105,P00093",25/01/2024,CYB
INV01479,C00426,"P00117,P00096,P00091,P00040",31/01/2024,MK
INV01480,C01098,"P00023,P00031",22/12/2025,TKO
INV01481,C00854,"P00445,P00316,P00537",19/10/2024,CYB
INV01482,C00675,"P00111,P00484,P00460,P00098",20/11/2024,MK
INV01483,C00471,"P00227,P00123",11/06/2025,CYB
INV01484,C00010,"P00117,P00096,P00408,P00383",04/07/2025,TKO
INV01485,C00208,"P00297,P00134,P00034,P00453",08/06/2025,CYB
INV01486,C00506,"P00025,P00475,P00468",19/06/2024,ST
INV01487,C00845,"P00506,P00184,P00210,P00152",21/07/2025,TKO
INV01488,C00562,P00013,18/06/2024,CYB
INV01489,C00125,"P00289,P00238,P00495",31/12/2025,MK
INV01490,C00699,"P00040,P00407,P00012",01/12/2024,CYB
INV01491,C00373,"P00443,P00486",15/04/2024,TKO
INV01492,C00159,"P00099,P00226,P00455,P00224,P00074",07/12/2025,MK
INV01493,C00751,"P00394,P00348",07/10/2025,MK
INV01494,C00083,"P00402,P00261,P00227,P00134,P00185",10/11/2025,CYB
INV01495,C00473,"P00452,P00188",23/10/2025,TKO
INV01496,C00885,P00119,22/09/2025,TKO
INV01497,C00550,"P00508,P00486,P00521,P00190",24/02/2025,TKO
INV01498,C00141,"P00226,P00461,P00489",17/09/2025,TKO
INV01499,C00517,"P00461,P00313,P00477",04/11/2025,ST
INV01500,C00860,"P00348,P00538,P00142",26/12/2025,MK
INV01501,C00454,"P00117,P00096,P00376",22/05/2024,CYB
INV01502,C00514,P00344,26/02/2025,ST
INV01503,C00143,P00389,18/12/2024,TKO
INV01504,C00179,P00505,08/03/2025,CYB
INV01505,C00995,"P00258,P00306,P00218,P00193,P00428",23/12/2024,ST
INV01506,C00825,"P00117,P00096",04/12/2024,ST
INV01507,C00824,"P00271,P00407,P00019",10/07/2024,ST
INV01508,C00224,"P00117,P00096,P00379,P00277",02/11/2025,MK
INV01509,C00727,"P00117,P00096,P00397",12/04/2025,TKO
INV01510,C00378,"P00065,P00272,P00418,P00156,P00529",17/07/2025,TKO
INV01511,C00763,"P00312,P00038",28/04/2025,MK
INV01512,C00528,"P00180,P00483",28/02/2025,MK
INV01513,C00431,"P00117,P00103",02/02/2025,CYB
INV01514,C01075,"P00370,P00429",29/09/2024,TKO
INV01515,C00913,"P00171,P00488",07/09/2025,CYB
INV01516,C00915,"P00117,P00096",21/10/2024,CYB
INV01517,C00036,"P00222,P00486,P00377,P00390",30/09/2024,CYB
INV01518,C00613,"P00267,P00331,P00247,P00461",12/04/2024,ST
INV01519,C00900,"P00275,P00255",29/07/2025,MK
INV01520,C00445,"P00363,P00233,P00432,P00281",29/11/2024,MK
INV01521,C01125,"P00015,P00500",17/10/2024,CYB
INV01522,C00374,"P00474,P00069,P00376,P00101",28/01/2024,TKO
INV01523,C00510,"P00376,P00155,P00255,P00476",13/07/2025,TKO
INV01524,C00366,"P00205,P00186,P00503,P00374",28/04/2024,MK
INV01525,C00070,"P00509,P00420,P00450,P00220",23/08/2025,CYB
INV01526,C00273,"P00117,P00096,P00281",13/02/2025,CYB
INV01527,C01005,"P00117,P00096,P00478",14/07/2024,TKO
INV01528,C00407,"P00123,P00513,P00199,P00343",25/11/2025,TKO
INV01529,C01086,"P00273,P00315,P00256,P00350",30/04/2024,TKO
INV01530,C00906,"P00134,P00261",12/06/2025,ST
INV01531,C00261,"P00459,P00342,P00344,P00235",28/09/2024,CYB
INV01532,C00431,"P00117,P00096,P00387,P00172",11/10/2024,CYB
INV01533,C00209,"P00323,P00258,P00480,P00357",14/06/2025,TKO
INV01534,C01048,"P00200,P00432,P00437",20/04/2025,MK
INV01535,C00969,"P00117,P00096,P00324,P00184",31/08/2024,ST
INV01536,C00965,"P00369,P00082",25/05/2025,MK
INV01537,C01092,"P00035,P00052,P00278",12/06/2025,TKO
INV01538,C00920,P00400,10/09/2024,TKO
INV01539,C00625,"P00492,P00457,P00525",25/11/2025,CYB
INV01540,C00577,"P00348,P00115,P00315,P00522",26/06/2024,TKO
INV01541,C00866,"P00503,P00499,P00229,P00287,P00393",19/04/2025,CYB
INV01542,C00993,P00381,23/07/2025,MK
INV01543,C00910,"P00435,P00327,P00444",26/08/2024,TKO
INV01544,C00575,"P00263,P00449,P00484,P00368",28/01/2024,ST
INV01545,C00456,"P00117,P00096,P00273,P00247",12/07/2025,CYB
INV01546,C00333,"P00117,P00096",12/10/2025,CYB
INV01547,C00399,"P00145,P00491,P00075",27/07/2024,ST
INV01548,C01087,"P00225,P00179,P00466,P00471",14/05/2025,TKO
INV01549,C00126,"P00117,P00096",04/01/2024,TKO
INV01550,C00769,"P00045,P00432,P00250,P00167",25/06/2025,MK
INV01551,C00193,P00015,17/03/2025,MK
INV01552,C00071,"P00117,P00096,P00060,P00403",09/01/2025,CYB
INV01553,C00270,"P00117,P00096",15/10/2025,MK
INV01554,C00547,"P00025,P00476,P00109",14/06/2025,TKO
INV01555,C00120,"P00518,P00433,P00474,P00075",04/02/2024,MK
INV01556,C00201,"P00117,P00096,P00208",07/09/2025,TKO
INV01557,C00178,"P00117,P00096,P00486",10/11/2024,CYB
INV01558,C00935,"P00489,P00232",16/11/2024,TKO
INV01559,C00269,"P00301,P00126",28/03/2024,TKO
INV01560,C00515,"P00232,P00204,P00474,P00422",07/07/2024,CYB
INV01561,C00524,"P00193,P00484,P00191",06/10/2025,CYB
INV01562,C00274,"P00117,P00096,P00244",12/07/2025,CYB
INV01563,C00878,"P00219,P00207,P00162,P00486,P00316",31/01/2024,TKO
INV01564,C01093,"P00117,P00096",22/08/2025,TKO
INV01565,C00422,P00288,25/11/2024,TKO
INV01566,C01043,"P00117,P00096,P00082,P00286",19/05/2025,CYB
INV01567,C00862,"P00117,P00096",11/07/2024,CYB
INV01568,C00414,"P00229,P00099,P00145,P00206",13/11/2024,ST
INV01569,C00512,"P00467,P00098",12/01/2024,MK
INV01570,C00789,"P00073,P00402,P00478,P00184",03/08/2024,TKO
INV01571,C00323,"P00407,P00508,P00395",10/08/2025,TKO
INV01572,C00101,"P00516,P00214",22/12/2025,MK
INV01573,C00217,"P00083,P00539,P00357,P00172,P00366",14/11/2024,TKO
INV01574,C00386,"P00131,P00455,P00376,P00507,P00424",25/01/2024,MK
INV01575,C00628,"P00218,P00096,P00247,P00097,P00181",12/12/2025,TKO
INV01576,C00298,"P00434,P00484,P00082",20/01/2024,TKO
INV01577,C00430,"P00428,P00505,P00498,P00340",09/02/2025,TKO
INV01578,C00881,"P00117,P00096,P00039,P00527",19/04/2025,TKO
INV01579,C00672,"P00117,P00096",11/11/2024,CYB
INV01580,C01107,"P00005,P00219,P00144",01/02/2025,TKO
INV01581,C00833,"P00013,P00060",02/10/2025,CYB
INV01582,C00211,"P00437,P00122",14/05/2024,CYB
INV01583,C00739,P00469,20/06/2025,MK
INV01584,C00001,P00248,09/09/2025,CYB
INV01585,C00118,"P00449,P00140,P00288,P00406",16/02/2025,CYB
INV01586,C00678,"P00015,P00037,P00451,P00504,P00527",29/07/2025,TKO
INV01587,C00026,"P00117,P00096,P00377,P00297",11/03/2024,TKO
INV01588,C00251,"P00117,P00096,P00010,P00530",21/10/2024,TKO
INV01589,C00788,"P00232,P00039",20/07/2025,CYB
INV01590,C00583,"P00451,P00175,P00060,P00471",17/01/2024,MK
INV01591,C00154,"P00320,P00488",22/06/2025,MK
INV01592,C00090,"P00108,P00091",15/12/2025,MK
INV01593,C00990,"P00117,P00096,P00251,P00496",27/05/2025,ST
INV01594,C00303,"P00365,P00438",21/10/2024,TKO
INV01595,C00144,"P00117,P00096,P00477,P00025",21/11/2024,MK
INV01596,C00453,"P00390,P00338,P00315,P00420",18/02/2024,ST
INV01597,C00017,"P00117,P00096,P00110",11/11/2024,CYB
INV01598,C00553,"P00117,P00096",03/10/2024,TKO
INV01599,C00286,"P00275,P00365,P00070,P00351,P00004",16/01/2025,MK
INV01600,C00085,"P00117,P00096,P00229,P00223",01/05/2024,TKO
INV01601,C00650,"P00018,P00195,P00098",27/01/2025,TKO
INV01602,C01065,P00243,23/03/2025,CYB
INV01603,C00860,"P00117,P00096,P00428",05/05/2025,CYB
INV01604,C01008,"P00425,P00128",29/07/2024,CYB
INV01605,C00118,"P00521,P00504,P00297,P00192",14/08/2024,ST
INV01606,C01103,"P00428,P00361",15/10/2025,MK
INV01607,C00620,P00501,28/10/2024,ST
INV01608,C00469,"P00015,P00246,P00209",26/08/2024,TKO
INV01609,C00459,"P00062,P00457,P00528,P00501,P00123",09/08/2025,TKO
INV01610,C00112,"P00117,P00096,P00140",30/03/2024,ST
INV01611,C00863,P00513,07/08/2024,TKO
INV01612,C00540,"P00455,P00304,P00333",23/02/2025,ST
INV01613,C00086,"P00480,P00334,P00241",17/02/2024,TKO
INV01614,C00863,"P00476,P00203,P00005,P00308",19/04/2024,MK
INV01615,C00709,P00055,27/06/2025,MK
INV01616,C00357,"P00117,P00096",08/03/2025,TKO
INV01617,C00586,"P00297,P00380,P00449,P00090",05/08/2025,MK
INV01618,C00575,P00444,01/05/2025,CYB
INV01619,C00156,"P00344,P00294,P00311",08/05/2024,ST
INV01620,C00403,"P00392,P00066,P00303",05/07/2024,CYB
INV01621,C00697,P00312,18/03/2025,TKO
INV01622,C00481,"P00382,P00095,P00243",16/06/2025,MK
INV01623,C00634,"P00159,P00001",25/12/2024,ST
INV01624,C00385,"P00117,P00096,P00438",03/02/2025,ST
INV01625,C00099,"P00367,P00029,P00053,P00026",11/03/2025,CYB
INV01626,C00949,"P00272,P00495,P00147",03/04/2025,MK
INV01627,C00608,"P00117,P00096,P00390",21/05/2025,CYB
INV01628,C00109,"P00377,P00241,P00443",13/11/2025,MK
INV01629,C00240,P00069,19/06/2025,CYB
INV01630,C00484,"P00173,P00416,P00141,P00214,P00498",11/03/2024,TKO
INV01631,C00180,"P00389,P00110",02/07/2024,ST
INV01632,C00643,"P00117,P00096,P00204,P00087",27/08/2024,MK
INV01633,C00270,"P00117,P00096,P00422,P00169",16/11/2024,TKO
INV01634,C00755,"P00086,P00316,P00318",10/07/2024,TKO
INV01635,C00428,"P00030,P00396,P00039,P00384,P00194",26/09/2024,TKO
INV01636,C00566,"P00162,P00060,P00297,P00036",07/04/2025,TKO
INV01637,C00443,"P00415,P00165,P00236,P00283,P00196",19/02/2024,ST
INV01638,C01079,"P00317,P00328,P00014,P00185,P00510",07/10/2024,TKO
INV01639,C00848,"P00358,P00422,P00519,P00326",14/05/2024,TKO
INV01640,C00934,"P00113,P00353,P00106,P00424",04/07/2024,TKO
INV01641,C00422,"P00144,P00242,P00522,P00122,P00361",27/05/2025,TKO
INV01642,C00662,P00023,06/01/2025,ST
INV01643,C00410,"P00476,P00087,P00539,P00176",04/08/2024,MK
INV01644,C00636,"P00363,P00503,P00252,P00333",27/11/2025,MK
INV01645,C00283,P00246,30/06/2025,MK
INV01646,C00276,"P00117,P00096,P00028",25/09/2024,TKO
INV01647,C00506,"P00117,P00096",16/03/2024,ST
INV01648,C00580,"P00383,P00437,P00139,P00058,P00136",31/07/2024,TKO
INV01649,C00912,P00387,02/09/2025,TKO
INV01650,C00183,"P00127,P00416,P00161,P00038",13/06/2024,ST
INV01651,C00225,"P00117,P00096,P00469,P00084",14/11/2024,ST
INV01652,C00277,P00380,21/04/2024,TKO
INV01653,C00302,"P00469,P00394",20/06/2025,TKO
INV01654,C00619,"P00272,P00229",06/11/2025,CYB
INV01655,C00206,"P00522,P00361",09/04/2024,TKO
INV01656,C00479,"P00047,P00205,P00192,P00451,P00496",15/05/2024,TKO
INV01657,C00239,"P00117,P00096,P00463,P00464",09/10/2025,MK
INV01658,C00310,"P00099,P00019,P00256,P00382",04/08/2024,TKO
INV01659,C01068,"P00155,P00463,P00109,P00339",27/10/2024,CYB
INV01660,C00696,"P00367,P00279,P00509,P00190,P00030",11/08/2024,TKO
INV01661,C00310,"P00471,P00137,P00265",13/06/2024,TKO
INV01662,C00562,"P00334,P00189,P00194,P00231",07/09/2024,TKO
INV01663,C00350,"P00167,P00536,P00003",26/11/2024,TKO
INV01664,C00190,"P00417,P00024,P00280,P00415",02/12/2024,TKO
INV01665,C00131,"P00086,P00369,P00198,P00187,P00450",19/04/2024,CYB
INV01666,C00826,"P00117,P00096,P00230",20/02/2025,TKO
INV01667,C00886,"P00117,P00096,P00128",26/03/2025,ST
INV01668,C00258,P00200,17/05/2024,TKO
INV01669,C00580,"P00117,P00096",16/05/2024,CYB
INV01670,C00881,P00254,29/10/2024,MK
INV01671,C00425,"P00137,P00404",27/10/2024,CYB
INV01672,C00721,"P00117,P00096,P00205,P00154",27/12/2025,ST
INV01673,C00600,P00421,24/08/2024,MK
INV01674,C00552,"P00117,P00096,P00111",25/12/2024,TKO
INV01675,C00138,P00252,09/11/2025,MK
INV01676,C00966,"P00265,P00373,P00159,P00008,P00048",03/01/2024,MK
INV01677,C01062,"P00101,P00344,P00245",05/06/2025,TKO
INV01678,C00720,P00251,24/10/2025,TKO
INV01679,C00044,"P00288,P00084,P00008,P00262,P00016",06/05/2025,CYB
INV01680,C00797,"P00223,P00131,P00023,P00434,P00150",15/05/2025,CYB
INV01681,C01056,P00436,05/07/2025,CYB
INV01682,C00679,"P00117,P00096,P00313",25/09/2024,MK
INV01683,C00703,"P00220,P00495,P00391,P00035",03/08/2025,TKO
INV01684,C00394,"P00159,P00422,P00133,P00187,P00049",26/05/2025,MK
INV01685,C01039,"P00315,P00441,P00470",21/06/2024,TKO
INV01686,C00063,"P00117,P00096,P00149,P00532",07/03/2025,TKO
INV01687,C01004,"P00252,P00323,P00471,P00138,P00100",05/11/2025,CYB
INV01688,C00937,P00071,03/08/2025,MK
INV01689,C00419,P00210,14/01/2024,MK
INV01690,C00520,"P00360,P00465,P00498",17/07/2025,CYB
INV01691,C00591,P00324,23/11/2024,TKO
INV01692,C00124,"P00448,P00485,P00265",21/04/2025,ST
INV01693,C01093,"P00117,P00096,P00384",03/03/2024,ST
INV01694,C01096,"P00117,P00096,P00079,P00264",09/03/2024,TKO
INV01695,C00555,"P00162,P00451,P00463,P00390,P00416",30/07/2024,ST
INV01696,C00305,"P00519,P00140,P00334",23/04/2024,TKO
INV01697,C00954,"P00516,P00287",08/04/2024,CYB
INV01698,C00887,"P00070,P00133,P00523",20/11/2024,MK
INV01699,C00796,"P00059,P00534,P00227",08/11/2025,TKO
INV01700,C00471,"P00536,P00243,P00377,P00515,P00028",17/03/2024,CYB
INV01701,C00160,"P00173,P00529,P00450,P00465,P00499",30/09/2024,TKO
INV01702,C00215,"P00117,P00387,P00536,P00084",11/03/2025,MK
INV01703,C01015,"P00127,P00282,P00460",17/09/2024,CYB
INV01704,C00686,"P00150,P00369,P00159",23/04/2024,CYB
INV01705,C00883,"P00514,P00112,P00052,P00336",20/04/2024,MK
INV01706,C01031,"P00247,P00141,P00325",23/02/2025,MK
INV01707,C00595,"P00481,P00382",16/02/2024,MK
INV01708,C01129,"P00117,P00096,P00165",14/10/2024,CYB
INV01709,C00501,"P00117,P00096,P00016,P00192",25/02/2025,TKO
INV01710,C01123,"P00117,P00096",04/08/2024,CYB
INV01711,C00141,"P00338,P00346",04/03/2025,TKO
INV01712,C00564,"P00117,P00096,P00448,P00481",02/09/2024,ST
INV01713,C00998,"P00074,P00357,P00118,P00187",21/04/2024,TKO
INV01714,C01055,"P00067,P00357,P00134",17/03/2024,MK
INV01715,C00779,"P00067,P00223,P00511",25/09/2024,MK
INV01716,C00343,"P00453,P00024",12/11/2025,MK
INV01717,C00172,"P00117,P00096,P00472,P00293",09/03/2025,CYB
INV01718,C00078,"P00038,P00456,P00530,P00399,P00194",21/09/2024,MK
INV01719,C00683,"P00117,P00096",14/07/2024,TKO
INV01720,C00276,"P00498,P00183,P00102,P00491,P00322",01/03/2025,CYB
INV01721,C00961,"P00119,P00308,P00228",23/10/2025,CYB
INV01722,C00632,"P00117,P00096,P00434,P00534",30/06/2025,ST
